row_id,date,country,store,product,num_sold,year,month,day,day_of_week,store_encoded,country_encoded,product_encoded
20288,2018-02-01,Finland,KaggleMart,Kaggle Sticker,107,2018,2,1,Thursday,0,0,2
20289,2018-02-01,Finland,KaggleRama,Kaggle Mug,388,2018,2,1,Thursday,1,0,1
20290,2018-02-01,Finland,KaggleRama,Kaggle Hat,709,2018,2,1,Thursday,1,0,0
20291,2018-02-01,Finland,KaggleRama,Kaggle Sticker,169,2018,2,1,Thursday,1,0,2
20292,2018-02-01,Norway,KaggleMart,Kaggle Mug,356,2018,2,1,Thursday,0,1,1
20293,2018-02-01,Norway,KaggleMart,Kaggle Hat,684,2018,2,1,Thursday,0,1,0
20294,2018-02-01,Norway,KaggleMart,Kaggle Sticker,179,2018,2,1,Thursday,0,1,2
20295,2018-02-01,Norway,KaggleRama,Kaggle Mug,664,2018,2,1,Thursday,1,1,1
20297,2018-02-01,Norway,KaggleRama,Kaggle Sticker,298,2018,2,1,Thursday,1,1,2
20298,2018-02-01,Sweden,KaggleMart,Kaggle Mug,272,2018,2,1,Thursday,0,2,1
20299,2018-02-01,Sweden,KaggleMart,Kaggle Hat,424,2018,2,1,Thursday,0,2,0
20300,2018-02-01,Sweden,KaggleMart,Kaggle Sticker,115,2018,2,1,Thursday,0,2,2
20301,2018-02-01,Sweden,KaggleRama,Kaggle Mug,463,2018,2,1,Thursday,1,2,1
20302,2018-02-01,Sweden,KaggleRama,Kaggle Hat,767,2018,2,1,Thursday,1,2,0
20303,2018-02-01,Sweden,KaggleRama,Kaggle Sticker,195,2018,2,1,Thursday,1,2,2
20304,2018-02-02,Finland,KaggleMart,Kaggle Mug,237,2018,2,2,Friday,0,0,1
20305,2018-02-02,Finland,KaggleMart,Kaggle Hat,403,2018,2,2,Friday,0,0,0
20306,2018-02-02,Finland,KaggleMart,Kaggle Sticker,103,2018,2,2,Friday,0,0,2
20307,2018-02-02,Finland,KaggleRama,Kaggle Mug,418,2018,2,2,Friday,1,0,1
20308,2018-02-02,Finland,KaggleRama,Kaggle Hat,761,2018,2,2,Friday,1,0,0
20309,2018-02-02,Finland,KaggleRama,Kaggle Sticker,179,2018,2,2,Friday,1,0,2
20310,2018-02-02,Norway,KaggleMart,Kaggle Mug,373,2018,2,2,Friday,0,1,1
20311,2018-02-02,Norway,KaggleMart,Kaggle Hat,674,2018,2,2,Friday,0,1,0
20312,2018-02-02,Norway,KaggleMart,Kaggle Sticker,186,2018,2,2,Friday,0,1,2
20313,2018-02-02,Norway,KaggleRama,Kaggle Mug,674,2018,2,2,Friday,1,1,1
20315,2018-02-02,Norway,KaggleRama,Kaggle Sticker,322,2018,2,2,Friday,1,1,2
20316,2018-02-02,Sweden,KaggleMart,Kaggle Mug,241,2018,2,2,Friday,0,2,1
20317,2018-02-02,Sweden,KaggleMart,Kaggle Hat,480,2018,2,2,Friday,0,2,0
20318,2018-02-02,Sweden,KaggleMart,Kaggle Sticker,123,2018,2,2,Friday,0,2,2
20319,2018-02-02,Sweden,KaggleRama,Kaggle Mug,449,2018,2,2,Friday,1,2,1
20320,2018-02-02,Sweden,KaggleRama,Kaggle Hat,748,2018,2,2,Friday,1,2,0
20321,2018-02-02,Sweden,KaggleRama,Kaggle Sticker,194,2018,2,2,Friday,1,2,2
20322,2018-02-03,Finland,KaggleMart,Kaggle Mug,285,2018,2,3,Saturday,0,0,1
20323,2018-02-03,Finland,KaggleMart,Kaggle Hat,515,2018,2,3,Saturday,0,0,0
20324,2018-02-03,Finland,KaggleMart,Kaggle Sticker,129,2018,2,3,Saturday,0,0,2
20325,2018-02-03,Finland,KaggleRama,Kaggle Mug,512,2018,2,3,Saturday,1,0,1
20326,2018-02-03,Finland,KaggleRama,Kaggle Hat,906,2018,2,3,Saturday,1,0,0
20327,2018-02-03,Finland,KaggleRama,Kaggle Sticker,225,2018,2,3,Saturday,1,0,2
20328,2018-02-03,Norway,KaggleMart,Kaggle Mug,451,2018,2,3,Saturday,0,1,1
20329,2018-02-03,Norway,KaggleMart,Kaggle Hat,831,2018,2,3,Saturday,0,1,0
20330,2018-02-03,Norway,KaggleMart,Kaggle Sticker,227,2018,2,3,Saturday,0,1,2
20331,2018-02-03,Norway,KaggleRama,Kaggle Mug,843,2018,2,3,Saturday,1,1,1
20333,2018-02-03,Norway,KaggleRama,Kaggle Sticker,361,2018,2,3,Saturday,1,1,2
20334,2018-02-03,Sweden,KaggleMart,Kaggle Mug,312,2018,2,3,Saturday,0,2,1
20335,2018-02-03,Sweden,KaggleMart,Kaggle Hat,566,2018,2,3,Saturday,0,2,0
20336,2018-02-03,Sweden,KaggleMart,Kaggle Sticker,142,2018,2,3,Saturday,0,2,2
20337,2018-02-03,Sweden,KaggleRama,Kaggle Mug,499,2018,2,3,Saturday,1,2,1
20338,2018-02-03,Sweden,KaggleRama,Kaggle Hat,835,2018,2,3,Saturday,1,2,0
20339,2018-02-03,Sweden,KaggleRama,Kaggle Sticker,228,2018,2,3,Saturday,1,2,2
20340,2018-02-04,Finland,KaggleMart,Kaggle Mug,289,2018,2,4,Sunday,0,0,1
20341,2018-02-04,Finland,KaggleMart,Kaggle Hat,539,2018,2,4,Sunday,0,0,0
20342,2018-02-04,Finland,KaggleMart,Kaggle Sticker,113,2018,2,4,Sunday,0,0,2
20343,2018-02-04,Finland,KaggleRama,Kaggle Mug,450,2018,2,4,Sunday,1,0,1
20344,2018-02-04,Finland,KaggleRama,Kaggle Hat,859,2018,2,4,Sunday,1,0,0
20345,2018-02-04,Finland,KaggleRama,Kaggle Sticker,222,2018,2,4,Sunday,1,0,2
20346,2018-02-04,Norway,KaggleMart,Kaggle Mug,487,2018,2,4,Sunday,0,1,1
20347,2018-02-04,Norway,KaggleMart,Kaggle Hat,865,2018,2,4,Sunday,0,1,0
20348,2018-02-04,Norway,KaggleMart,Kaggle Sticker,214,2018,2,4,Sunday,0,1,2
20349,2018-02-04,Norway,KaggleRama,Kaggle Mug,803,2018,2,4,Sunday,1,1,1
20351,2018-02-04,Norway,KaggleRama,Kaggle Sticker,377,2018,2,4,Sunday,1,1,2
20352,2018-02-04,Sweden,KaggleMart,Kaggle Mug,320,2018,2,4,Sunday,0,2,1
20353,2018-02-04,Sweden,KaggleMart,Kaggle Hat,494,2018,2,4,Sunday,0,2,0
20354,2018-02-04,Sweden,KaggleMart,Kaggle Sticker,147,2018,2,4,Sunday,0,2,2
20355,2018-02-04,Sweden,KaggleRama,Kaggle Mug,555,2018,2,4,Sunday,1,2,1
20357,2018-02-04,Sweden,KaggleRama,Kaggle Sticker,223,2018,2,4,Sunday,1,2,2
20358,2018-02-05,Finland,KaggleMart,Kaggle Mug,244,2018,2,5,Monday,0,0,1
20359,2018-02-05,Finland,KaggleMart,Kaggle Hat,370,2018,2,5,Monday,0,0,0
20360,2018-02-05,Finland,KaggleMart,Kaggle Sticker,99,2018,2,5,Monday,0,0,2
20361,2018-02-05,Finland,KaggleRama,Kaggle Mug,394,2018,2,5,Monday,1,0,1
20362,2018-02-05,Finland,KaggleRama,Kaggle Hat,756,2018,2,5,Monday,1,0,0
20363,2018-02-05,Finland,KaggleRama,Kaggle Sticker,170,2018,2,5,Monday,1,0,2
20364,2018-02-05,Norway,KaggleMart,Kaggle Mug,350,2018,2,5,Monday,0,1,1
20365,2018-02-05,Norway,KaggleMart,Kaggle Hat,683,2018,2,5,Monday,0,1,0
20366,2018-02-05,Norway,KaggleMart,Kaggle Sticker,166,2018,2,5,Monday,0,1,2
20367,2018-02-05,Norway,KaggleRama,Kaggle Mug,662,2018,2,5,Monday,1,1,1
20369,2018-02-05,Norway,KaggleRama,Kaggle Sticker,300,2018,2,5,Monday,1,1,2
20370,2018-02-05,Sweden,KaggleMart,Kaggle Mug,238,2018,2,5,Monday,0,2,1
20371,2018-02-05,Sweden,KaggleMart,Kaggle Hat,460,2018,2,5,Monday,0,2,0
20372,2018-02-05,Sweden,KaggleMart,Kaggle Sticker,109,2018,2,5,Monday,0,2,2
20373,2018-02-05,Sweden,KaggleRama,Kaggle Mug,440,2018,2,5,Monday,1,2,1
20374,2018-02-05,Sweden,KaggleRama,Kaggle Hat,726,2018,2,5,Monday,1,2,0
20375,2018-02-05,Sweden,KaggleRama,Kaggle Sticker,207,2018,2,5,Monday,1,2,2
20376,2018-02-06,Finland,KaggleMart,Kaggle Mug,220,2018,2,6,Tuesday,0,0,1
20377,2018-02-06,Finland,KaggleMart,Kaggle Hat,404,2018,2,6,Tuesday,0,0,0
20378,2018-02-06,Finland,KaggleMart,Kaggle Sticker,103,2018,2,6,Tuesday,0,0,2
20379,2018-02-06,Finland,KaggleRama,Kaggle Mug,368,2018,2,6,Tuesday,1,0,1
20380,2018-02-06,Finland,KaggleRama,Kaggle Hat,673,2018,2,6,Tuesday,1,0,0
20381,2018-02-06,Finland,KaggleRama,Kaggle Sticker,162,2018,2,6,Tuesday,1,0,2
20382,2018-02-06,Norway,KaggleMart,Kaggle Mug,397,2018,2,6,Tuesday,0,1,1
20383,2018-02-06,Norway,KaggleMart,Kaggle Hat,682,2018,2,6,Tuesday,0,1,0
20384,2018-02-06,Norway,KaggleMart,Kaggle Sticker,156,2018,2,6,Tuesday,0,1,2
20385,2018-02-06,Norway,KaggleRama,Kaggle Mug,611,2018,2,6,Tuesday,1,1,1
20387,2018-02-06,Norway,KaggleRama,Kaggle Sticker,277,2018,2,6,Tuesday,1,1,2
20388,2018-02-06,Sweden,KaggleMart,Kaggle Mug,252,2018,2,6,Tuesday,0,2,1
20389,2018-02-06,Sweden,KaggleMart,Kaggle Hat,453,2018,2,6,Tuesday,0,2,0
20390,2018-02-06,Sweden,KaggleMart,Kaggle Sticker,118,2018,2,6,Tuesday,0,2,2
20391,2018-02-06,Sweden,KaggleRama,Kaggle Mug,425,2018,2,6,Tuesday,1,2,1
20392,2018-02-06,Sweden,KaggleRama,Kaggle Hat,799,2018,2,6,Tuesday,1,2,0
20393,2018-02-06,Sweden,KaggleRama,Kaggle Sticker,191,2018,2,6,Tuesday,1,2,2
20394,2018-02-07,Finland,KaggleMart,Kaggle Mug,235,2018,2,7,Wednesday,0,0,1
20395,2018-02-07,Finland,KaggleMart,Kaggle Hat,406,2018,2,7,Wednesday,0,0,0
20396,2018-02-07,Finland,KaggleMart,Kaggle Sticker,100,2018,2,7,Wednesday,0,0,2
20397,2018-02-07,Finland,KaggleRama,Kaggle Mug,396,2018,2,7,Wednesday,1,0,1
20398,2018-02-07,Finland,KaggleRama,Kaggle Hat,735,2018,2,7,Wednesday,1,0,0
20399,2018-02-07,Finland,KaggleRama,Kaggle Sticker,167,2018,2,7,Wednesday,1,0,2
20400,2018-02-07,Norway,KaggleMart,Kaggle Mug,374,2018,2,7,Wednesday,0,1,1
20401,2018-02-07,Norway,KaggleMart,Kaggle Hat,644,2018,2,7,Wednesday,0,1,0
20402,2018-02-07,Norway,KaggleMart,Kaggle Sticker,171,2018,2,7,Wednesday,0,1,2
20403,2018-02-07,Norway,KaggleRama,Kaggle Mug,638,2018,2,7,Wednesday,1,1,1
20405,2018-02-07,Norway,KaggleRama,Kaggle Sticker,269,2018,2,7,Wednesday,1,1,2
20406,2018-02-07,Sweden,KaggleMart,Kaggle Mug,251,2018,2,7,Wednesday,0,2,1
20407,2018-02-07,Sweden,KaggleMart,Kaggle Hat,428,2018,2,7,Wednesday,0,2,0
20408,2018-02-07,Sweden,KaggleMart,Kaggle Sticker,108,2018,2,7,Wednesday,0,2,2
20409,2018-02-07,Sweden,KaggleRama,Kaggle Mug,397,2018,2,7,Wednesday,1,2,1
20410,2018-02-07,Sweden,KaggleRama,Kaggle Hat,804,2018,2,7,Wednesday,1,2,0
20411,2018-02-07,Sweden,KaggleRama,Kaggle Sticker,191,2018,2,7,Wednesday,1,2,2
20412,2018-02-08,Finland,KaggleMart,Kaggle Mug,220,2018,2,8,Thursday,0,0,1
20413,2018-02-08,Finland,KaggleMart,Kaggle Hat,396,2018,2,8,Thursday,0,0,0
20414,2018-02-08,Finland,KaggleMart,Kaggle Sticker,104,2018,2,8,Thursday,0,0,2
20415,2018-02-08,Finland,KaggleRama,Kaggle Mug,397,2018,2,8,Thursday,1,0,1
20416,2018-02-08,Finland,KaggleRama,Kaggle Hat,715,2018,2,8,Thursday,1,0,0
20417,2018-02-08,Finland,KaggleRama,Kaggle Sticker,175,2018,2,8,Thursday,1,0,2
20418,2018-02-08,Norway,KaggleMart,Kaggle Mug,384,2018,2,8,Thursday,0,1,1
20419,2018-02-08,Norway,KaggleMart,Kaggle Hat,616,2018,2,8,Thursday,0,1,0
20420,2018-02-08,Norway,KaggleMart,Kaggle Sticker,159,2018,2,8,Thursday,0,1,2
20421,2018-02-08,Norway,KaggleRama,Kaggle Mug,621,2018,2,8,Thursday,1,1,1
20423,2018-02-08,Norway,KaggleRama,Kaggle Sticker,290,2018,2,8,Thursday,1,1,2
20424,2018-02-08,Sweden,KaggleMart,Kaggle Mug,246,2018,2,8,Thursday,0,2,1
20425,2018-02-08,Sweden,KaggleMart,Kaggle Hat,412,2018,2,8,Thursday,0,2,0
20426,2018-02-08,Sweden,KaggleMart,Kaggle Sticker,122,2018,2,8,Thursday,0,2,2
20427,2018-02-08,Sweden,KaggleRama,Kaggle Mug,387,2018,2,8,Thursday,1,2,1
20428,2018-02-08,Sweden,KaggleRama,Kaggle Hat,849,2018,2,8,Thursday,1,2,0
20429,2018-02-08,Sweden,KaggleRama,Kaggle Sticker,195,2018,2,8,Thursday,1,2,2
20430,2018-02-09,Finland,KaggleMart,Kaggle Mug,235,2018,2,9,Friday,0,0,1
20431,2018-02-09,Finland,KaggleMart,Kaggle Hat,432,2018,2,9,Friday,0,0,0
20432,2018-02-09,Finland,KaggleMart,Kaggle Sticker,104,2018,2,9,Friday,0,0,2
20433,2018-02-09,Finland,KaggleRama,Kaggle Mug,398,2018,2,9,Friday,1,0,1
20434,2018-02-09,Finland,KaggleRama,Kaggle Hat,762,2018,2,9,Friday,1,0,0
20435,2018-02-09,Finland,KaggleRama,Kaggle Sticker,164,2018,2,9,Friday,1,0,2
20436,2018-02-09,Norway,KaggleMart,Kaggle Mug,373,2018,2,9,Friday,0,1,1
20437,2018-02-09,Norway,KaggleMart,Kaggle Hat,754,2018,2,9,Friday,0,1,0
20438,2018-02-09,Norway,KaggleMart,Kaggle Sticker,179,2018,2,9,Friday,0,1,2
20439,2018-02-09,Norway,KaggleRama,Kaggle Mug,692,2018,2,9,Friday,1,1,1
20441,2018-02-09,Norway,KaggleRama,Kaggle Sticker,298,2018,2,9,Friday,1,1,2
20442,2018-02-09,Sweden,KaggleMart,Kaggle Mug,237,2018,2,9,Friday,0,2,1
20443,2018-02-09,Sweden,KaggleMart,Kaggle Hat,506,2018,2,9,Friday,0,2,0
20444,2018-02-09,Sweden,KaggleMart,Kaggle Sticker,114,2018,2,9,Friday,0,2,2
20445,2018-02-09,Sweden,KaggleRama,Kaggle Mug,501,2018,2,9,Friday,1,2,1
20446,2018-02-09,Sweden,KaggleRama,Kaggle Hat,816,2018,2,9,Friday,1,2,0
20447,2018-02-09,Sweden,KaggleRama,Kaggle Sticker,202,2018,2,9,Friday,1,2,2
20448,2018-02-10,Finland,KaggleMart,Kaggle Mug,243,2018,2,10,Saturday,0,0,1
20449,2018-02-10,Finland,KaggleMart,Kaggle Hat,491,2018,2,10,Saturday,0,0,0
20450,2018-02-10,Finland,KaggleMart,Kaggle Sticker,124,2018,2,10,Saturday,0,0,2
20451,2018-02-10,Finland,KaggleRama,Kaggle Mug,477,2018,2,10,Saturday,1,0,1
20452,2018-02-10,Finland,KaggleRama,Kaggle Hat,887,2018,2,10,Saturday,1,0,0
20453,2018-02-10,Finland,KaggleRama,Kaggle Sticker,221,2018,2,10,Saturday,1,0,2
20454,2018-02-10,Norway,KaggleMart,Kaggle Mug,451,2018,2,10,Saturday,0,1,1
20455,2018-02-10,Norway,KaggleMart,Kaggle Hat,856,2018,2,10,Saturday,0,1,0
20456,2018-02-10,Norway,KaggleMart,Kaggle Sticker,206,2018,2,10,Saturday,0,1,2
20457,2018-02-10,Norway,KaggleRama,Kaggle Mug,852,2018,2,10,Saturday,1,1,1
20459,2018-02-10,Norway,KaggleRama,Kaggle Sticker,320,2018,2,10,Saturday,1,1,2
20460,2018-02-10,Sweden,KaggleMart,Kaggle Mug,277,2018,2,10,Saturday,0,2,1
20461,2018-02-10,Sweden,KaggleMart,Kaggle Hat,571,2018,2,10,Saturday,0,2,0
20462,2018-02-10,Sweden,KaggleMart,Kaggle Sticker,145,2018,2,10,Saturday,0,2,2
20463,2018-02-10,Sweden,KaggleRama,Kaggle Mug,527,2018,2,10,Saturday,1,2,1
20465,2018-02-10,Sweden,KaggleRama,Kaggle Sticker,265,2018,2,10,Saturday,1,2,2
20466,2018-02-11,Finland,KaggleMart,Kaggle Mug,266,2018,2,11,Sunday,0,0,1
20467,2018-02-11,Finland,KaggleMart,Kaggle Hat,460,2018,2,11,Sunday,0,0,0
20468,2018-02-11,Finland,KaggleMart,Kaggle Sticker,130,2018,2,11,Sunday,0,0,2
20469,2018-02-11,Finland,KaggleRama,Kaggle Mug,465,2018,2,11,Sunday,1,0,1
20470,2018-02-11,Finland,KaggleRama,Kaggle Hat,862,2018,2,11,Sunday,1,0,0
20471,2018-02-11,Finland,KaggleRama,Kaggle Sticker,210,2018,2,11,Sunday,1,0,2
20472,2018-02-11,Norway,KaggleMart,Kaggle Mug,482,2018,2,11,Sunday,0,1,1
20473,2018-02-11,Norway,KaggleMart,Kaggle Hat,811,2018,2,11,Sunday,0,1,0
20474,2018-02-11,Norway,KaggleMart,Kaggle Sticker,216,2018,2,11,Sunday,0,1,2
20475,2018-02-11,Norway,KaggleRama,Kaggle Mug,820,2018,2,11,Sunday,1,1,1
20477,2018-02-11,Norway,KaggleRama,Kaggle Sticker,370,2018,2,11,Sunday,1,1,2
20478,2018-02-11,Sweden,KaggleMart,Kaggle Mug,307,2018,2,11,Sunday,0,2,1
20479,2018-02-11,Sweden,KaggleMart,Kaggle Hat,542,2018,2,11,Sunday,0,2,0
20480,2018-02-11,Sweden,KaggleMart,Kaggle Sticker,139,2018,2,11,Sunday,0,2,2
20481,2018-02-11,Sweden,KaggleRama,Kaggle Mug,490,2018,2,11,Sunday,1,2,1
20483,2018-02-11,Sweden,KaggleRama,Kaggle Sticker,239,2018,2,11,Sunday,1,2,2
20484,2018-02-12,Finland,KaggleMart,Kaggle Mug,246,2018,2,12,Monday,0,0,1
20485,2018-02-12,Finland,KaggleMart,Kaggle Hat,418,2018,2,12,Monday,0,0,0
20486,2018-02-12,Finland,KaggleMart,Kaggle Sticker,99,2018,2,12,Monday,0,0,2
20487,2018-02-12,Finland,KaggleRama,Kaggle Mug,372,2018,2,12,Monday,1,0,1
20488,2018-02-12,Finland,KaggleRama,Kaggle Hat,656,2018,2,12,Monday,1,0,0
20489,2018-02-12,Finland,KaggleRama,Kaggle Sticker,171,2018,2,12,Monday,1,0,2
20490,2018-02-12,Norway,KaggleMart,Kaggle Mug,367,2018,2,12,Monday,0,1,1
20491,2018-02-12,Norway,KaggleMart,Kaggle Hat,663,2018,2,12,Monday,0,1,0
20492,2018-02-12,Norway,KaggleMart,Kaggle Sticker,156,2018,2,12,Monday,0,1,2
20493,2018-02-12,Norway,KaggleRama,Kaggle Mug,636,2018,2,12,Monday,1,1,1
20495,2018-02-12,Norway,KaggleRama,Kaggle Sticker,299,2018,2,12,Monday,1,1,2
20496,2018-02-12,Sweden,KaggleMart,Kaggle Mug,233,2018,2,12,Monday,0,2,1
20497,2018-02-12,Sweden,KaggleMart,Kaggle Hat,458,2018,2,12,Monday,0,2,0
20498,2018-02-12,Sweden,KaggleMart,Kaggle Sticker,119,2018,2,12,Monday,0,2,2
20499,2018-02-12,Sweden,KaggleRama,Kaggle Mug,432,2018,2,12,Monday,1,2,1
20500,2018-02-12,Sweden,KaggleRama,Kaggle Hat,792,2018,2,12,Monday,1,2,0
20501,2018-02-12,Sweden,KaggleRama,Kaggle Sticker,188,2018,2,12,Monday,1,2,2
20502,2018-02-13,Finland,KaggleMart,Kaggle Mug,231,2018,2,13,Tuesday,0,0,1
20503,2018-02-13,Finland,KaggleMart,Kaggle Hat,416,2018,2,13,Tuesday,0,0,0
20504,2018-02-13,Finland,KaggleMart,Kaggle Sticker,104,2018,2,13,Tuesday,0,0,2
20505,2018-02-13,Finland,KaggleRama,Kaggle Mug,387,2018,2,13,Tuesday,1,0,1
20506,2018-02-13,Finland,KaggleRama,Kaggle Hat,710,2018,2,13,Tuesday,1,0,0
20507,2018-02-13,Finland,KaggleRama,Kaggle Sticker,182,2018,2,13,Tuesday,1,0,2
20508,2018-02-13,Norway,KaggleMart,Kaggle Mug,356,2018,2,13,Tuesday,0,1,1
20509,2018-02-13,Norway,KaggleMart,Kaggle Hat,699,2018,2,13,Tuesday,0,1,0
20510,2018-02-13,Norway,KaggleMart,Kaggle Sticker,156,2018,2,13,Tuesday,0,1,2
20511,2018-02-13,Norway,KaggleRama,Kaggle Mug,625,2018,2,13,Tuesday,1,1,1
20513,2018-02-13,Norway,KaggleRama,Kaggle Sticker,316,2018,2,13,Tuesday,1,1,2
20514,2018-02-13,Sweden,KaggleMart,Kaggle Mug,241,2018,2,13,Tuesday,0,2,1
20515,2018-02-13,Sweden,KaggleMart,Kaggle Hat,446,2018,2,13,Tuesday,0,2,0
20516,2018-02-13,Sweden,KaggleMart,Kaggle Sticker,108,2018,2,13,Tuesday,0,2,2
20517,2018-02-13,Sweden,KaggleRama,Kaggle Mug,375,2018,2,13,Tuesday,1,2,1
20518,2018-02-13,Sweden,KaggleRama,Kaggle Hat,760,2018,2,13,Tuesday,1,2,0
20519,2018-02-13,Sweden,KaggleRama,Kaggle Sticker,201,2018,2,13,Tuesday,1,2,2
20520,2018-02-14,Finland,KaggleMart,Kaggle Mug,232,2018,2,14,Wednesday,0,0,1
20521,2018-02-14,Finland,KaggleMart,Kaggle Hat,452,2018,2,14,Wednesday,0,0,0
20522,2018-02-14,Finland,KaggleMart,Kaggle Sticker,109,2018,2,14,Wednesday,0,0,2
20523,2018-02-14,Finland,KaggleRama,Kaggle Mug,385,2018,2,14,Wednesday,1,0,1
20524,2018-02-14,Finland,KaggleRama,Kaggle Hat,648,2018,2,14,Wednesday,1,0,0
20525,2018-02-14,Finland,KaggleRama,Kaggle Sticker,171,2018,2,14,Wednesday,1,0,2
20526,2018-02-14,Norway,KaggleMart,Kaggle Mug,383,2018,2,14,Wednesday,0,1,1
20527,2018-02-14,Norway,KaggleMart,Kaggle Hat,693,2018,2,14,Wednesday,0,1,0
20528,2018-02-14,Norway,KaggleMart,Kaggle Sticker,166,2018,2,14,Wednesday,0,1,2
20529,2018-02-14,Norway,KaggleRama,Kaggle Mug,637,2018,2,14,Wednesday,1,1,1
20531,2018-02-14,Norway,KaggleRama,Kaggle Sticker,304,2018,2,14,Wednesday,1,1,2
20532,2018-02-14,Sweden,KaggleMart,Kaggle Mug,241,2018,2,14,Wednesday,0,2,1
20533,2018-02-14,Sweden,KaggleMart,Kaggle Hat,479,2018,2,14,Wednesday,0,2,0
20534,2018-02-14,Sweden,KaggleMart,Kaggle Sticker,98,2018,2,14,Wednesday,0,2,2
20535,2018-02-14,Sweden,KaggleRama,Kaggle Mug,443,2018,2,14,Wednesday,1,2,1
20536,2018-02-14,Sweden,KaggleRama,Kaggle Hat,828,2018,2,14,Wednesday,1,2,0
20537,2018-02-14,Sweden,KaggleRama,Kaggle Sticker,193,2018,2,14,Wednesday,1,2,2
20538,2018-02-15,Finland,KaggleMart,Kaggle Mug,235,2018,2,15,Thursday,0,0,1
20539,2018-02-15,Finland,KaggleMart,Kaggle Hat,414,2018,2,15,Thursday,0,0,0
20540,2018-02-15,Finland,KaggleMart,Kaggle Sticker,101,2018,2,15,Thursday,0,0,2
20541,2018-02-15,Finland,KaggleRama,Kaggle Mug,420,2018,2,15,Thursday,1,0,1
20542,2018-02-15,Finland,KaggleRama,Kaggle Hat,723,2018,2,15,Thursday,1,0,0
20543,2018-02-15,Finland,KaggleRama,Kaggle Sticker,169,2018,2,15,Thursday,1,0,2
20544,2018-02-15,Norway,KaggleMart,Kaggle Mug,358,2018,2,15,Thursday,0,1,1
20545,2018-02-15,Norway,KaggleMart,Kaggle Hat,728,2018,2,15,Thursday,0,1,0
20546,2018-02-15,Norway,KaggleMart,Kaggle Sticker,166,2018,2,15,Thursday,0,1,2
20547,2018-02-15,Norway,KaggleRama,Kaggle Mug,632,2018,2,15,Thursday,1,1,1
20549,2018-02-15,Norway,KaggleRama,Kaggle Sticker,294,2018,2,15,Thursday,1,1,2
20550,2018-02-15,Sweden,KaggleMart,Kaggle Mug,225,2018,2,15,Thursday,0,2,1
20551,2018-02-15,Sweden,KaggleMart,Kaggle Hat,413,2018,2,15,Thursday,0,2,0
20552,2018-02-15,Sweden,KaggleMart,Kaggle Sticker,99,2018,2,15,Thursday,0,2,2
20553,2018-02-15,Sweden,KaggleRama,Kaggle Mug,397,2018,2,15,Thursday,1,2,1
20554,2018-02-15,Sweden,KaggleRama,Kaggle Hat,796,2018,2,15,Thursday,1,2,0
20555,2018-02-15,Sweden,KaggleRama,Kaggle Sticker,208,2018,2,15,Thursday,1,2,2
20556,2018-02-16,Finland,KaggleMart,Kaggle Mug,216,2018,2,16,Friday,0,0,1
20557,2018-02-16,Finland,KaggleMart,Kaggle Hat,414,2018,2,16,Friday,0,0,0
20558,2018-02-16,Finland,KaggleMart,Kaggle Sticker,108,2018,2,16,Friday,0,0,2
20559,2018-02-16,Finland,KaggleRama,Kaggle Mug,427,2018,2,16,Friday,1,0,1
20560,2018-02-16,Finland,KaggleRama,Kaggle Hat,786,2018,2,16,Friday,1,0,0
20561,2018-02-16,Finland,KaggleRama,Kaggle Sticker,191,2018,2,16,Friday,1,0,2
20562,2018-02-16,Norway,KaggleMart,Kaggle Mug,389,2018,2,16,Friday,0,1,1
20563,2018-02-16,Norway,KaggleMart,Kaggle Hat,623,2018,2,16,Friday,0,1,0
20564,2018-02-16,Norway,KaggleMart,Kaggle Sticker,188,2018,2,16,Friday,0,1,2
20565,2018-02-16,Norway,KaggleRama,Kaggle Mug,659,2018,2,16,Friday,1,1,1
20567,2018-02-16,Norway,KaggleRama,Kaggle Sticker,320,2018,2,16,Friday,1,1,2
20568,2018-02-16,Sweden,KaggleMart,Kaggle Mug,268,2018,2,16,Friday,0,2,1
20569,2018-02-16,Sweden,KaggleMart,Kaggle Hat,455,2018,2,16,Friday,0,2,0
20570,2018-02-16,Sweden,KaggleMart,Kaggle Sticker,108,2018,2,16,Friday,0,2,2
20571,2018-02-16,Sweden,KaggleRama,Kaggle Mug,441,2018,2,16,Friday,1,2,1
20572,2018-02-16,Sweden,KaggleRama,Kaggle Hat,873,2018,2,16,Friday,1,2,0
20573,2018-02-16,Sweden,KaggleRama,Kaggle Sticker,219,2018,2,16,Friday,1,2,2
20574,2018-02-17,Finland,KaggleMart,Kaggle Mug,267,2018,2,17,Saturday,0,0,1
20575,2018-02-17,Finland,KaggleMart,Kaggle Hat,522,2018,2,17,Saturday,0,0,0
20576,2018-02-17,Finland,KaggleMart,Kaggle Sticker,133,2018,2,17,Saturday,0,0,2
20577,2018-02-17,Finland,KaggleRama,Kaggle Mug,498,2018,2,17,Saturday,1,0,1
20578,2018-02-17,Finland,KaggleRama,Kaggle Hat,884,2018,2,17,Saturday,1,0,0
20579,2018-02-17,Finland,KaggleRama,Kaggle Sticker,212,2018,2,17,Saturday,1,0,2
20580,2018-02-17,Norway,KaggleMart,Kaggle Mug,439,2018,2,17,Saturday,0,1,1
20581,2018-02-17,Norway,KaggleMart,Kaggle Hat,872,2018,2,17,Saturday,0,1,0
