day,month,year,country_encoded,store_encoded,product_encoded,num_sold,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7
30,5,2018,0,1,2,174,731.0,312.0,116.0,430.0,161.0,207.0,710.0,381.0,253.9041814018298
30,5,2018,1,0,1,266,174.0,731.0,312.0,116.0,430.0,161.0,207.0,304.42857142857144,216.16726328074242
30,5,2018,1,0,0,721,266.0,174.0,731.0,312.0,116.0,430.0,161.0,312.85714285714283,212.8602268872141
30,5,2018,1,0,2,175,721.0,266.0,174.0,731.0,312.0,116.0,430.0,392.85714285714283,248.52124561857778
30,5,2018,1,1,1,509,175.0,721.0,266.0,174.0,731.0,312.0,116.0,356.42857142857144,260.56659874387657
30,5,2018,1,1,2,300,509.0,175.0,721.0,266.0,174.0,731.0,312.0,412.57142857142856,241.79113379309896
30,5,2018,2,0,1,193,300.0,509.0,175.0,721.0,266.0,174.0,731.0,410.85714285714283,242.6639848098795
30,5,2018,2,0,0,414,193.0,300.0,509.0,175.0,721.0,266.0,174.0,334.0,206.93638313903796
30,5,2018,2,0,2,115,414.0,193.0,300.0,509.0,175.0,721.0,266.0,368.2857142857143,195.57923738280113
30,5,2018,2,1,1,325,115.0,414.0,193.0,300.0,509.0,175.0,721.0,346.7142857142857,216.00209434610764
30,5,2018,2,1,0,843,325.0,115.0,414.0,193.0,300.0,509.0,175.0,290.14285714285717,140.19085630124496
30,5,2018,2,1,2,192,843.0,325.0,115.0,414.0,193.0,300.0,509.0,385.57142857142856,240.33577701683464
31,5,2018,0,0,1,181,192.0,843.0,325.0,115.0,414.0,193.0,300.0,340.2857142857143,243.05261041299568
31,5,2018,0,0,0,381,181.0,192.0,843.0,325.0,115.0,414.0,193.0,323.2857142857143,250.39083734947548
31,5,2018,0,0,2,102,381.0,181.0,192.0,843.0,325.0,115.0,414.0,350.14285714285717,244.0904399134527
31,5,2018,0,1,1,308,102.0,381.0,181.0,192.0,843.0,325.0,115.0,305.57142857142856,258.5445526679799
31,5,2018,0,1,0,716,308.0,102.0,381.0,181.0,192.0,843.0,325.0,333.14285714285717,244.75799515128455
31,5,2018,0,1,2,179,716.0,308.0,102.0,381.0,181.0,192.0,843.0,389.0,284.0516384978852
31,5,2018,1,0,1,290,179.0,716.0,308.0,102.0,381.0,181.0,192.0,294.14285714285717,207.81035310384075
31,5,2018,1,0,0,643,290.0,179.0,716.0,308.0,102.0,381.0,181.0,308.14285714285717,203.0282645113145
31,5,2018,1,0,2,171,643.0,290.0,179.0,716.0,308.0,102.0,381.0,374.14285714285717,228.3253735143691
31,5,2018,1,1,1,499,171.0,643.0,290.0,179.0,716.0,308.0,102.0,344.14285714285717,240.7332054172756
31,5,2018,1,1,2,310,499.0,171.0,643.0,290.0,179.0,716.0,308.0,400.85714285714283,220.0556206745833
31,5,2018,2,0,1,205,310.0,499.0,171.0,643.0,290.0,179.0,716.0,401.14285714285717,219.91621781292702
31,5,2018,2,0,0,455,205.0,310.0,499.0,171.0,643.0,290.0,179.0,328.14285714285717,178.98456969939124
31,5,2018,2,0,2,109,455.0,205.0,310.0,499.0,171.0,643.0,290.0,367.57142857142856,170.87018185634093
31,5,2018,2,1,1,316,109.0,455.0,205.0,310.0,499.0,171.0,643.0,341.7142857142857,196.35912192181138
31,5,2018,2,1,0,772,316.0,109.0,455.0,205.0,310.0,499.0,171.0,295.0,144.88731253402915
31,5,2018,2,1,2,199,772.0,316.0,109.0,455.0,205.0,310.0,499.0,380.85714285714283,218.52034883997143
1,6,2018,0,0,1,183,199.0,772.0,316.0,109.0,455.0,205.0,310.0,338.0,220.89363956438407
1,6,2018,0,0,0,395,183.0,199.0,772.0,316.0,109.0,455.0,205.0,319.85714285714283,228.6558028795164
1,6,2018,0,0,2,101,395.0,183.0,199.0,772.0,316.0,109.0,455.0,347.0,223.9784215796989
1,6,2018,0,1,1,330,101.0,395.0,183.0,199.0,772.0,316.0,109.0,296.42857142857144,235.21185992126152
1,6,2018,0,1,0,731,330.0,101.0,395.0,183.0,199.0,772.0,316.0,328.0,220.21504641297042
1,6,2018,0,1,2,197,731.0,330.0,101.0,395.0,183.0,199.0,772.0,387.2857142857143,267.27932597797013
1,6,2018,1,0,1,329,197.0,731.0,330.0,101.0,395.0,183.0,199.0,305.14285714285717,211.97517824140706
1,6,2018,1,0,0,671,329.0,197.0,731.0,330.0,101.0,395.0,183.0,323.7142857142857,206.7564705039196
1,6,2018,1,0,2,170,671.0,329.0,197.0,731.0,330.0,101.0,395.0,393.42857142857144,232.11911966549772
1,6,2018,1,1,1,561,170.0,671.0,329.0,197.0,731.0,330.0,101.0,361.2857142857143,246.96876609922037
1,6,2018,1,1,2,318,561.0,170.0,671.0,329.0,197.0,731.0,330.0,427.0,226.520786389829
1,6,2018,2,0,1,214,318.0,561.0,170.0,671.0,329.0,197.0,731.0,425.2857142857143,227.42083918418285
1,6,2018,2,0,0,457,214.0,318.0,561.0,170.0,671.0,329.0,197.0,351.42857142857144,192.92386852750766
1,6,2018,2,0,2,128,457.0,214.0,318.0,561.0,170.0,671.0,329.0,388.57142857142856,183.01079853645882
1,6,2018,2,1,1,362,128.0,457.0,214.0,318.0,561.0,170.0,671.0,359.85714285714283,207.98031042338965
1,6,2018,2,1,0,787,362.0,128.0,457.0,214.0,318.0,561.0,170.0,315.7142857142857,157.63323918272496
1,6,2018,2,1,2,204,787.0,362.0,128.0,457.0,214.0,318.0,561.0,403.85714285714283,221.9545212961643
2,6,2018,0,0,1,211,204.0,787.0,362.0,128.0,457.0,214.0,318.0,352.85714285714283,220.84114092217857
2,6,2018,0,0,0,503,211.0,204.0,787.0,362.0,128.0,457.0,214.0,337.57142857142856,227.26552542701916
2,6,2018,0,0,2,131,503.0,211.0,204.0,787.0,362.0,128.0,457.0,378.85714285714283,227.32607166170544
2,6,2018,0,1,1,383,131.0,503.0,211.0,204.0,787.0,362.0,128.0,332.2857142857143,241.5945048255544
2,6,2018,0,1,0,871,383.0,131.0,503.0,211.0,204.0,787.0,362.0,368.7142857142857,224.26079631068993
2,6,2018,0,1,2,218,871.0,383.0,131.0,503.0,211.0,204.0,787.0,441.42857142857144,293.53924050165006
2,6,2018,1,0,1,357,218.0,871.0,383.0,131.0,503.0,211.0,204.0,360.14285714285717,258.59906455839354
2,6,2018,1,0,0,784,357.0,218.0,871.0,383.0,131.0,503.0,211.0,382.0,249.50818289854402
2,6,2018,1,0,2,211,784.0,357.0,218.0,871.0,383.0,131.0,503.0,463.85714285714283,276.5817712548605
2,6,2018,1,1,1,656,211.0,784.0,357.0,218.0,871.0,383.0,131.0,422.14285714285717,291.32137384191833
2,6,2018,1,1,2,378,656.0,211.0,784.0,357.0,218.0,871.0,383.0,497.14285714285717,270.7270633999168
2,6,2018,2,0,1,243,378.0,656.0,211.0,784.0,357.0,218.0,871.0,496.42857142857144,271.0847697325545
2,6,2018,2,0,0,539,243.0,378.0,656.0,211.0,784.0,357.0,218.0,406.7142857142857,226.75369477747876
2,6,2018,2,0,2,136,539.0,243.0,378.0,656.0,211.0,784.0,357.0,452.57142857142856,214.34773705582288
2,6,2018,2,1,1,427,136.0,539.0,243.0,378.0,656.0,211.0,784.0,421.0,244.87275607275413
2,6,2018,2,1,2,258,427.0,136.0,539.0,243.0,378.0,656.0,211.0,370.0,187.00980366458506
3,6,2018,0,0,1,251,258.0,427.0,136.0,539.0,243.0,378.0,656.0,376.7142857142857,181.10007756828287
3,6,2018,0,0,0,463,251.0,258.0,427.0,136.0,539.0,243.0,378.0,318.85714285714283,136.1095497156964
3,6,2018,0,0,2,112,463.0,251.0,258.0,427.0,136.0,539.0,243.0,331.0,145.71776373066788
3,6,2018,0,1,1,379,112.0,463.0,251.0,258.0,427.0,136.0,539.0,312.2857142857143,165.9153542078155
3,6,2018,0,1,0,791,379.0,112.0,463.0,251.0,258.0,427.0,136.0,289.42857142857144,138.17966220692256
3,6,2018,0,1,2,220,791.0,379.0,112.0,463.0,251.0,258.0,427.0,383.0,216.5279042833355
3,6,2018,1,0,1,336,220.0,791.0,379.0,112.0,463.0,251.0,258.0,353.42857142857144,223.53885355261863
3,6,2018,1,0,0,797,336.0,220.0,791.0,379.0,112.0,463.0,251.0,364.57142857142856,219.9036585589677
3,6,2018,1,0,2,210,797.0,336.0,220.0,791.0,379.0,112.0,463.0,442.57142857142856,265.0954904324457
3,6,2018,1,1,1,671,210.0,797.0,336.0,220.0,791.0,379.0,112.0,406.42857142857144,278.74173060550567
3,6,2018,1,1,2,355,671.0,210.0,797.0,336.0,220.0,791.0,379.0,486.2857142857143,259.7599624561835
3,6,2018,2,0,1,237,355.0,671.0,210.0,797.0,336.0,220.0,791.0,482.85714285714283,261.56415947872
3,6,2018,2,0,0,543,237.0,355.0,671.0,210.0,797.0,336.0,220.0,403.7142857142857,235.28118942073976
3,6,2018,2,0,2,145,543.0,237.0,355.0,671.0,210.0,797.0,336.0,449.85714285714283,224.68083182700747
3,6,2018,2,1,1,401,145.0,543.0,237.0,355.0,671.0,210.0,797.0,422.57142857142856,250.88234768702296
3,6,2018,2,1,0,923,401.0,145.0,543.0,237.0,355.0,671.0,210.0,366.0,189.52484445757153
3,6,2018,2,1,2,257,923.0,401.0,145.0,543.0,237.0,355.0,671.0,467.85714285714283,267.3346395883057
4,6,2018,0,0,1,165,257.0,923.0,401.0,145.0,543.0,237.0,355.0,408.7142857142857,260.6131963182947
4,6,2018,0,0,0,403,165.0,257.0,923.0,401.0,145.0,543.0,237.0,381.57142857142856,276.54707685001057
4,6,2018,0,0,2,101,403.0,165.0,257.0,923.0,401.0,145.0,543.0,405.2857142857143,269.1007954191849
4,6,2018,0,1,1,335,101.0,403.0,165.0,257.0,923.0,401.0,145.0,342.14285714285717,282.9036517800296
4,6,2018,0,1,0,653,335.0,101.0,403.0,165.0,257.0,923.0,401.0,369.2857142857143,269.64032480677804
4,6,2018,0,1,2,177,653.0,335.0,101.0,403.0,165.0,257.0,923.0,405.2857142857143,290.5888930463528
4,6,2018,1,0,1,299,177.0,653.0,335.0,101.0,403.0,165.0,257.0,298.7142857142857,187.63236597640847
4,6,2018,1,0,0,677,299.0,177.0,653.0,335.0,101.0,403.0,165.0,304.7142857142857,186.74556155878207
4,6,2018,1,0,2,159,677.0,299.0,177.0,653.0,335.0,101.0,403.0,377.85714285714283,220.17828274031967
4,6,2018,1,1,1,519,159.0,677.0,299.0,177.0,653.0,335.0,101.0,343.0,234.38998840963043
4,6,2018,1,1,2,288,519.0,159.0,677.0,299.0,177.0,653.0,335.0,402.7142857142857,214.8966529022063
4,6,2018,2,0,1,202,288.0,519.0,159.0,677.0,299.0,177.0,653.0,396.0,218.07567493876965
4,6,2018,2,0,0,438,202.0,288.0,519.0,159.0,677.0,299.0,177.0,331.57142857142856,194.88103819412268
4,6,2018,2,0,2,119,438.0,202.0,288.0,519.0,159.0,677.0,299.0,368.85714285714283,185.10125928927704
4,6,2018,2,1,1,321,119.0,438.0,202.0,288.0,519.0,159.0,677.0,343.14285714285717,207.56318601928479
4,6,2018,2,1,0,815,321.0,119.0,438.0,202.0,288.0,519.0,159.0,292.2857142857143,146.86696279934742
4,6,2018,2,1,2,204,815.0,321.0,119.0,438.0,202.0,288.0,519.0,386.0,232.16660684373468
5,6,2018,0,0,1,169,204.0,815.0,321.0,119.0,438.0,202.0,288.0,341.0,232.61842861934514
5,6,2018,0,0,0,396,169.0,204.0,815.0,321.0,119.0,438.0,202.0,324.0,241.32274378240177
5,6,2018,0,0,2,97,396.0,169.0,204.0,815.0,321.0,119.0,438.0,351.7142857142857,236.05911285503208
5,6,2018,0,1,1,345,97.0,396.0,169.0,204.0,815.0,321.0,119.0,303.0,250.05532721113298
5,6,2018,0,1,0,640,345.0,97.0,396.0,169.0,204.0,815.0,321.0,335.2857142857143,236.56480034422876
5,6,2018,0,1,2,176,640.0,345.0,97.0,396.0,169.0,204.0,815.0,380.85714285714283,262.6426143205683
5,6,2018,1,0,1,280,176.0,640.0,345.0,97.0,396.0,169.0,204.0,289.57142857142856,186.65552687848773
5,6,2018,1,0,0,605,280.0,176.0,640.0,345.0,97.0,396.0,169.0,300.42857142857144,183.02354779541122
5,6,2018,1,0,2,153,605.0,280.0,176.0,640.0,345.0,97.0,396.0,362.7142857142857,203.8461137604494
5,6,2018,1,1,1,525,153.0,605.0,280.0,176.0,640.0,345.0,97.0,328.0,217.46877170450642
5,6,2018,1,1,2,293,525.0,153.0,605.0,280.0,176.0,640.0,345.0,389.14285714285717,201.260551335351
5,6,2018,2,0,1,195,293.0,525.0,153.0,605.0,280.0,176.0,640.0,381.7142857142857,204.10104873625232
5,6,2018,2,0,0,407,195.0,293.0,525.0,153.0,605.0,280.0,176.0,318.14285714285717,177.85989670845686
5,6,2018,2,0,2,110,407.0,195.0,293.0,525.0,153.0,605.0,280.0,351.14285714285717,168.26212543868235
5,6,2018,2,1,1,317,110.0,407.0,195.0,293.0,525.0,153.0,605.0,326.85714285714283,190.9768123546493
5,6,2018,2,1,0,786,317.0,110.0,407.0,195.0,293.0,525.0,153.0,285.7142857142857,147.03595284341716
5,6,2018,2,1,2,214,786.0,317.0,110.0,407.0,195.0,293.0,525.0,376.14285714285717,225.51750011283562
6,6,2018,0,0,1,174,214.0,786.0,317.0,110.0,407.0,195.0,293.0,331.7142857142857,221.90967703528574
6,6,2018,0,0,0,424,174.0,214.0,786.0,317.0,110.0,407.0,195.0,314.7142857142857,229.78810114662494
6,6,2018,0,0,2,98,424.0,174.0,214.0,786.0,317.0,110.0,407.0,347.42857142857144,226.17681663015867
6,6,2018,0,1,1,290,98.0,424.0,174.0,214.0,786.0,317.0,110.0,303.2857142857143,242.1987574188568
6,6,2018,0,1,0,650,290.0,98.0,424.0,174.0,214.0,786.0,317.0,329.0,227.35801430050083
6,6,2018,0,1,2,180,650.0,290.0,98.0,424.0,174.0,214.0,786.0,376.57142857142856,257.29545736555934
6,6,2018,1,0,1,318,180.0,650.0,290.0,98.0,424.0,174.0,214.0,290.0,189.6277054300527
6,6,2018,1,0,0,657,318.0,180.0,650.0,290.0,98.0,424.0,174.0,304.85714285714283,186.73281141016164
6,6,2018,1,0,2,162,657.0,318.0,180.0,650.0,290.0,98.0,424.0,373.85714285714283,217.0901721800018
6,6,2018,1,1,1,503,162.0,657.0,318.0,180.0,650.0,290.0,98.0,336.42857142857144,229.24939632262016
6,6,2018,1,1,2,293,503.0,162.0,657.0,318.0,180.0,650.0,290.0,394.2857142857143,209.28347146531027
6,6,2018,2,0,1,187,293.0,503.0,162.0,657.0,318.0,180.0,650.0,394.7142857142857,209.03724890213067
6,6,2018,2,0,0,424,187.0,293.0,503.0,162.0,657.0,318.0,180.0,328.57142857142856,186.87327001906698
6,6,2018,2,0,2,112,424.0,187.0,293.0,503.0,162.0,657.0,318.0,363.42857142857144,177.03940911828747
6,6,2018,2,1,1,331,112.0,424.0,187.0,293.0,503.0,162.0,657.0,334.0,201.30739347243735
6,6,2018,2,1,0,731,331.0,112.0,424.0,187.0,293.0,503.0,162.0,287.42857142857144,143.55354070039238
6,6,2018,2,1,2,203,731.0,331.0,112.0,424.0,187.0,293.0,503.0,368.7142857142857,207.53209734537785
7,6,2018,0,0,1,173,203.0,731.0,331.0,112.0,424.0,187.0,293.0,325.85714285714283,206.1507769986398
7,6,2018,0,0,0,393,173.0,203.0,731.0,331.0,112.0,424.0,187.0,308.7142857142857,214.1718268787273
7,6,2018,0,0,2,103,393.0,173.0,203.0,731.0,331.0,112.0,424.0,338.14285714285717,208.74420436779292
7,6,2018,0,1,1,314,103.0,393.0,173.0,203.0,731.0,331.0,112.0,292.2857142857143,221.602282092427
7,6,2018,0,1,0,693,314.0,103.0,393.0,173.0,203.0,731.0,331.0,321.14285714285717,206.87550891895415
7,6,2018,0,1,2,185,693.0,314.0,103.0,393.0,173.0,203.0,731.0,372.85714285714283,250.41460858040242
7,6,2018,1,0,1,289,185.0,693.0,314.0,103.0,393.0,173.0,203.0,294.85714285714283,200.28348956036376
7,6,2018,1,0,0,580,289.0,185.0,693.0,314.0,103.0,393.0,173.0,307.14285714285717,196.30794564614453
7,6,2018,1,0,2,142,580.0,289.0,185.0,693.0,314.0,103.0,393.0,365.2857142857143,209.76710441639332
7,6,2018,1,1,1,525,142.0,580.0,289.0,185.0,693.0,314.0,103.0,329.42857142857144,225.13022686351806
7,6,2018,1,1,2,302,525.0,142.0,580.0,289.0,185.0,693.0,314.0,389.7142857142857,210.41206737076178
7,6,2018,2,0,1,193,302.0,525.0,142.0,580.0,289.0,185.0,693.0,388.0,211.17922877656923
7,6,2018,2,0,0,450,193.0,302.0,525.0,142.0,580.0,289.0,185.0,316.57142857142856,171.6904745395595
7,6,2018,2,0,2,119,450.0,193.0,302.0,525.0,142.0,580.0,289.0,354.42857142857144,166.9958653608497
7,6,2018,2,1,1,346,119.0,450.0,193.0,302.0,525.0,142.0,580.0,330.14285714285717,189.00743245652956
7,6,2018,2,1,0,723,346.0,119.0,450.0,193.0,302.0,525.0,142.0,296.7142857142857,155.1039589927937
7,6,2018,2,1,2,211,723.0,346.0,119.0,450.0,193.0,302.0,525.0,379.7142857142857,205.71154098698014
8,6,2018,0,0,1,181,211.0,723.0,346.0,119.0,450.0,193.0,302.0,334.85714285714283,202.96750854215452
8,6,2018,0,0,0,426,181.0,211.0,723.0,346.0,119.0,450.0,193.0,317.57142857142856,211.21699516757437
8,6,2018,0,0,2,102,426.0,181.0,211.0,723.0,346.0,119.0,450.0,350.85714285714283,206.62319051147875
8,6,2018,0,1,1,314,102.0,426.0,181.0,211.0,723.0,346.0,119.0,301.14285714285717,220.2115865642473
8,6,2018,0,1,0,692,314.0,102.0,426.0,181.0,211.0,723.0,346.0,329.0,205.14872653760258
8,6,2018,0,1,2,188,692.0,314.0,102.0,426.0,181.0,211.0,723.0,378.42857142857144,247.2831421285169
8,6,2018,1,0,1,303,188.0,692.0,314.0,102.0,426.0,181.0,211.0,302.0,201.46877342820846
8,6,2018,1,0,0,600,303.0,188.0,692.0,314.0,102.0,426.0,181.0,315.14285714285717,197.50479198526537
8,6,2018,1,0,2,160,600.0,303.0,188.0,692.0,314.0,102.0,426.0,375.0,212.9624380025734
8,6,2018,1,1,1,559,160.0,600.0,303.0,188.0,692.0,314.0,102.0,337.0,225.696699134037
8,6,2018,1,1,2,297,559.0,160.0,600.0,303.0,188.0,692.0,314.0,402.2857142857143,212.0760196138119
8,6,2018,2,0,1,241,297.0,559.0,160.0,600.0,303.0,188.0,692.0,399.85714285714283,213.34903216047027
8,6,2018,2,0,0,517,241.0,297.0,559.0,160.0,600.0,303.0,188.0,335.42857142857144,175.08936493769613
8,6,2018,2,0,2,125,517.0,241.0,297.0,559.0,160.0,600.0,303.0,382.42857142857144,173.0643975931665
8,6,2018,2,1,1,407,125.0,517.0,241.0,297.0,559.0,160.0,600.0,357.0,197.96548520722826
8,6,2018,2,1,0,907,407.0,125.0,517.0,241.0,297.0,559.0,160.0,329.42857142857144,169.93710321062642
8,6,2018,2,1,2,216,907.0,407.0,125.0,517.0,241.0,297.0,559.0,436.14285714285717,257.6945404747177
9,6,2018,0,0,1,230,216.0,907.0,407.0,125.0,517.0,241.0,297.0,387.14285714285717,262.99583556362523
9,6,2018,0,0,0,497,230.0,216.0,907.0,407.0,125.0,517.0,241.0,377.57142857142856,267.99493598627123
9,6,2018,0,0,2,138,497.0,230.0,216.0,907.0,407.0,125.0,517.0,414.14285714285717,263.6844253847314
9,6,2018,0,1,1,350,138.0,497.0,230.0,216.0,907.0,407.0,125.0,360.0,277.588424350392
9,6,2018,0,1,0,772,350.0,138.0,497.0,230.0,216.0,907.0,407.0,392.14285714285717,258.190774797389
9,6,2018,0,1,2,217,772.0,350.0,138.0,497.0,230.0,216.0,907.0,444.2857142857143,295.8077722022155
9,6,2018,1,0,1,339,217.0,772.0,350.0,138.0,497.0,230.0,216.0,345.7142857142857,221.56768287644772
9,6,2018,1,0,0,800,339.0,217.0,772.0,350.0,138.0,497.0,230.0,363.2857142857143,214.32507574998792
9,6,2018,1,0,2,210,800.0,339.0,217.0,772.0,350.0,138.0,497.0,444.7142857142857,258.8923291548782
9,6,2018,1,1,1,575,210.0,800.0,339.0,217.0,772.0,350.0,138.0,403.7142857142857,271.64358651593074
9,6,2018,1,1,2,347,575.0,210.0,800.0,339.0,217.0,772.0,350.0,466.14285714285717,249.73147483609105
9,6,2018,2,0,1,246,347.0,575.0,210.0,800.0,339.0,217.0,772.0,465.7142857142857,249.96647394248245
9,6,2018,2,0,0,589,246.0,347.0,575.0,210.0,800.0,339.0,217.0,390.57142857142856,219.78690978828925
9,6,2018,2,0,2,154,589.0,246.0,347.0,575.0,210.0,800.0,339.0,443.7142857142857,215.76044917586532
9,6,2018,2,1,1,489,154.0,589.0,246.0,347.0,575.0,210.0,800.0,417.2857142857143,240.62260512104405
9,6,2018,2,1,2,275,489.0,154.0,589.0,246.0,347.0,575.0,210.0,372.85714285714283,179.00226122540866
10,6,2018,0,0,1,228,275.0,489.0,154.0,589.0,246.0,347.0,575.0,382.14285714285717,170.6364835661161
10,6,2018,0,0,0,479,228.0,275.0,489.0,154.0,589.0,246.0,347.0,332.57142857142856,154.95467847390864
10,6,2018,0,0,2,145,479.0,228.0,275.0,489.0,154.0,589.0,246.0,351.42857142857144,164.72690242019473
10,6,2018,0,1,1,392,145.0,479.0,228.0,275.0,489.0,154.0,589.0,337.0,179.28097128994668
10,6,2018,0,1,0,840,392.0,145.0,479.0,228.0,275.0,489.0,154.0,308.85714285714283,145.38847796097744
10,6,2018,0,1,2,218,840.0,392.0,145.0,479.0,228.0,275.0,489.0,406.85714285714283,230.1198445530995
10,6,2018,1,0,1,373,218.0,840.0,392.0,145.0,479.0,228.0,275.0,368.14285714285717,236.6991258760288
10,6,2018,1,0,0,811,373.0,218.0,840.0,392.0,145.0,479.0,228.0,382.14285714285717,233.14332399579752
10,6,2018,1,0,2,183,811.0,373.0,218.0,840.0,392.0,145.0,479.0,465.42857142857144,270.10421269259274
10,6,2018,1,1,1,563,183.0,811.0,373.0,218.0,840.0,392.0,145.0,423.14285714285717,290.0582864250034
10,6,2018,1,1,2,354,563.0,183.0,811.0,373.0,218.0,840.0,392.0,482.85714285714283,265.2165332776393
10,6,2018,2,0,1,278,354.0,563.0,183.0,811.0,373.0,218.0,840.0,477.42857142857144,267.7628659484956
10,6,2018,2,0,0,596,278.0,354.0,563.0,183.0,811.0,373.0,218.0,397.14285714285717,221.12396867777446
10,6,2018,2,0,2,167,596.0,278.0,354.0,563.0,183.0,811.0,373.0,451.14285714285717,216.18466532991937
10,6,2018,2,1,1,478,167.0,596.0,278.0,354.0,563.0,183.0,811.0,421.7142857142857,241.17194024576025
10,6,2018,2,1,2,289,478.0,167.0,596.0,278.0,354.0,563.0,183.0,374.14285714285717,175.48354962923477
11,6,2018,0,0,1,172,289.0,478.0,167.0,596.0,278.0,354.0,563.0,389.2857142857143,160.14338813046461
11,6,2018,0,0,0,390,172.0,289.0,478.0,167.0,596.0,278.0,354.0,333.42857142857144,157.62387418879712
11,6,2018,0,0,2,105,390.0,172.0,289.0,478.0,167.0,596.0,278.0,338.57142857142856,158.9883194272011
11,6,2018,0,1,1,322,105.0,390.0,172.0,289.0,478.0,167.0,596.0,313.85714285714283,181.78506408341033
11,6,2018,0,1,0,627,322.0,105.0,390.0,172.0,289.0,478.0,167.0,274.7142857142857,134.17117709070362
11,6,2018,0,1,2,188,627.0,322.0,105.0,390.0,172.0,289.0,478.0,340.42857142857144,178.08505191139915
11,6,2018,1,0,1,248,188.0,627.0,322.0,105.0,390.0,172.0,289.0,299.0,174.4419674275664
11,6,2018,1,0,0,638,248.0,188.0,627.0,322.0,105.0,390.0,172.0,293.14285714285717,175.51868710712733
11,6,2018,1,0,2,163,638.0,248.0,188.0,627.0,322.0,105.0,390.0,359.7142857142857,207.39231284831027
11,6,2018,1,1,1,557,163.0,638.0,248.0,188.0,627.0,322.0,105.0,327.2857142857143,219.27434436166524
11,6,2018,1,1,2,284,557.0,163.0,638.0,248.0,188.0,627.0,322.0,391.85714285714283,209.22828726172781
11,6,2018,2,0,1,226,284.0,557.0,163.0,638.0,248.0,188.0,627.0,386.42857142857144,211.8197796420791
11,6,2018,2,0,0,483,226.0,284.0,557.0,163.0,638.0,248.0,188.0,329.14285714285717,188.89893997534654
11,6,2018,2,0,2,124,483.0,226.0,284.0,557.0,163.0,638.0,248.0,371.2857142857143,185.02946998222936
11,6,2018,2,1,1,377,124.0,483.0,226.0,284.0,557.0,163.0,638.0,353.57142857142856,203.78490060425406
11,6,2018,2,1,0,853,377.0,124.0,483.0,226.0,284.0,557.0,163.0,316.2857142857143,162.8329555973591
11,6,2018,2,1,2,227,853.0,377.0,124.0,483.0,226.0,284.0,557.0,414.85714285714283,243.46076245905152
12,6,2018,0,0,1,167,227.0,853.0,377.0,124.0,483.0,226.0,284.0,367.7142857142857,243.29934531060988
12,6,2018,0,0,0,348,167.0,227.0,853.0,377.0,124.0,483.0,226.0,351.0,253.80110322849268
12,6,2018,0,0,2,103,348.0,167.0,227.0,853.0,377.0,124.0,483.0,368.42857142857144,247.9071446750826
12,6,2018,0,1,1,341,103.0,348.0,167.0,227.0,853.0,377.0,124.0,314.14285714285717,259.9502699693596
12,6,2018,0,1,0,706,341.0,103.0,348.0,167.0,227.0,853.0,377.0,345.14285714285717,246.06396768010592
12,6,2018,0,1,2,189,706.0,341.0,103.0,348.0,167.0,227.0,853.0,392.14285714285717,281.9647901017834
12,6,2018,1,0,1,290,189.0,706.0,341.0,103.0,348.0,167.0,227.0,297.2857142857143,201.21192334262457
12,6,2018,1,0,0,596,290.0,189.0,706.0,341.0,103.0,348.0,167.0,306.2857142857143,198.94028776303256
12,6,2018,1,0,2,169,596.0,290.0,189.0,706.0,341.0,103.0,348.0,367.57142857142856,214.36173254793485
12,6,2018,1,1,1,543,169.0,596.0,290.0,189.0,706.0,341.0,103.0,342.0,227.36754385795706
12,6,2018,1,1,2,313,543.0,169.0,596.0,290.0,189.0,706.0,341.0,404.85714285714283,210.47519930815935
12,6,2018,2,0,1,194,313.0,543.0,169.0,596.0,290.0,189.0,706.0,400.85714285714283,212.15044078155816
12,6,2018,2,0,0,454,194.0,313.0,543.0,169.0,596.0,290.0,189.0,327.7142857142857,174.29640872731184
12,6,2018,2,0,2,119,454.0,194.0,313.0,543.0,169.0,596.0,290.0,365.57142857142856,167.8043077941853
12,6,2018,2,1,1,343,119.0,454.0,194.0,313.0,543.0,169.0,596.0,341.14285714285717,191.42398715193158
12,6,2018,2,1,0,802,343.0,119.0,454.0,194.0,313.0,543.0,169.0,305.0,155.8663957796337
12,6,2018,2,1,2,210,802.0,343.0,119.0,454.0,194.0,313.0,543.0,395.42857142857144,229.8686995822157
13,6,2018,0,0,1,172,210.0,802.0,343.0,119.0,454.0,194.0,313.0,347.85714285714283,228.69297363599998
13,6,2018,0,0,0,389,172.0,210.0,802.0,343.0,119.0,454.0,194.0,327.7142857142857,238.2832448199092
13,6,2018,0,0,2,107,389.0,172.0,210.0,802.0,343.0,119.0,454.0,355.57142857142856,231.34307650677383
13,6,2018,0,1,1,312,107.0,389.0,172.0,210.0,802.0,343.0,119.0,306.0,243.58981916328125
13,6,2018,0,1,0,638,312.0,107.0,389.0,172.0,210.0,802.0,343.0,333.57142857142856,229.40565028122649
13,6,2018,0,1,2,175,638.0,312.0,107.0,389.0,172.0,210.0,802.0,375.7142857142857,256.87786610612835
13,6,2018,1,0,1,290,175.0,638.0,312.0,107.0,389.0,172.0,210.0,286.14285714285717,181.80706675982
13,6,2018,1,0,0,661,290.0,175.0,638.0,312.0,107.0,389.0,172.0,297.57142857142856,178.7109930799422
