row_id,date,country,store,product,num_sold,year,month,day,day_of_week
22408,2018-05-29,Sweden,KaggleRama,Kaggle Hat,710,2018,5,29,Tuesday
22409,2018-05-29,Sweden,KaggleRama,Kaggle Sticker,207,2018,5,29,Tuesday
22410,2018-05-30,Finland,KaggleMart,Kaggle Mug,161,2018,5,30,Wednesday
22411,2018-05-30,Finland,KaggleMart,Kaggle Hat,430,2018,5,30,Wednesday
22412,2018-05-30,Finland,KaggleMart,Kaggle Sticker,116,2018,5,30,Wednesday
22413,2018-05-30,Finland,KaggleRama,Kaggle Mug,312,2018,5,30,Wednesday
22414,2018-05-30,Finland,KaggleRama,Kaggle Hat,731,2018,5,30,Wednesday
22415,2018-05-30,Finland,KaggleRama,Kaggle Sticker,174,2018,5,30,Wednesday
22416,2018-05-30,Norway,KaggleMart,Kaggle Mug,266,2018,5,30,Wednesday
22417,2018-05-30,Norway,KaggleMart,Kaggle Hat,721,2018,5,30,Wednesday
22418,2018-05-30,Norway,KaggleMart,Kaggle Sticker,175,2018,5,30,Wednesday
22419,2018-05-30,Norway,KaggleRama,Kaggle Mug,509,2018,5,30,Wednesday
22421,2018-05-30,Norway,KaggleRama,Kaggle Sticker,300,2018,5,30,Wednesday
22422,2018-05-30,Sweden,KaggleMart,Kaggle Mug,193,2018,5,30,Wednesday
22423,2018-05-30,Sweden,KaggleMart,Kaggle Hat,414,2018,5,30,Wednesday
22424,2018-05-30,Sweden,KaggleMart,Kaggle Sticker,115,2018,5,30,Wednesday
22425,2018-05-30,Sweden,KaggleRama,Kaggle Mug,325,2018,5,30,Wednesday
22426,2018-05-30,Sweden,KaggleRama,Kaggle Hat,843,2018,5,30,Wednesday
22427,2018-05-30,Sweden,KaggleRama,Kaggle Sticker,192,2018,5,30,Wednesday
22428,2018-05-31,Finland,KaggleMart,Kaggle Mug,181,2018,5,31,Thursday
22429,2018-05-31,Finland,KaggleMart,Kaggle Hat,381,2018,5,31,Thursday
22430,2018-05-31,Finland,KaggleMart,Kaggle Sticker,102,2018,5,31,Thursday
22431,2018-05-31,Finland,KaggleRama,Kaggle Mug,308,2018,5,31,Thursday
22432,2018-05-31,Finland,KaggleRama,Kaggle Hat,716,2018,5,31,Thursday
22433,2018-05-31,Finland,KaggleRama,Kaggle Sticker,179,2018,5,31,Thursday
22434,2018-05-31,Norway,KaggleMart,Kaggle Mug,290,2018,5,31,Thursday
22435,2018-05-31,Norway,KaggleMart,Kaggle Hat,643,2018,5,31,Thursday
22436,2018-05-31,Norway,KaggleMart,Kaggle Sticker,171,2018,5,31,Thursday
22437,2018-05-31,Norway,KaggleRama,Kaggle Mug,499,2018,5,31,Thursday
22439,2018-05-31,Norway,KaggleRama,Kaggle Sticker,310,2018,5,31,Thursday
22440,2018-05-31,Sweden,KaggleMart,Kaggle Mug,205,2018,5,31,Thursday
22441,2018-05-31,Sweden,KaggleMart,Kaggle Hat,455,2018,5,31,Thursday
22442,2018-05-31,Sweden,KaggleMart,Kaggle Sticker,109,2018,5,31,Thursday
22443,2018-05-31,Sweden,KaggleRama,Kaggle Mug,316,2018,5,31,Thursday
22444,2018-05-31,Sweden,KaggleRama,Kaggle Hat,772,2018,5,31,Thursday
22445,2018-05-31,Sweden,KaggleRama,Kaggle Sticker,199,2018,5,31,Thursday
22446,2018-06-01,Finland,KaggleMart,Kaggle Mug,183,2018,6,1,Friday
22447,2018-06-01,Finland,KaggleMart,Kaggle Hat,395,2018,6,1,Friday
22448,2018-06-01,Finland,KaggleMart,Kaggle Sticker,101,2018,6,1,Friday
22449,2018-06-01,Finland,KaggleRama,Kaggle Mug,330,2018,6,1,Friday
22450,2018-06-01,Finland,KaggleRama,Kaggle Hat,731,2018,6,1,Friday
22451,2018-06-01,Finland,KaggleRama,Kaggle Sticker,197,2018,6,1,Friday
22452,2018-06-01,Norway,KaggleMart,Kaggle Mug,329,2018,6,1,Friday
22453,2018-06-01,Norway,KaggleMart,Kaggle Hat,671,2018,6,1,Friday
22454,2018-06-01,Norway,KaggleMart,Kaggle Sticker,170,2018,6,1,Friday
22455,2018-06-01,Norway,KaggleRama,Kaggle Mug,561,2018,6,1,Friday
22457,2018-06-01,Norway,KaggleRama,Kaggle Sticker,318,2018,6,1,Friday
22458,2018-06-01,Sweden,KaggleMart,Kaggle Mug,214,2018,6,1,Friday
22459,2018-06-01,Sweden,KaggleMart,Kaggle Hat,457,2018,6,1,Friday
22460,2018-06-01,Sweden,KaggleMart,Kaggle Sticker,128,2018,6,1,Friday
22461,2018-06-01,Sweden,KaggleRama,Kaggle Mug,362,2018,6,1,Friday
22462,2018-06-01,Sweden,KaggleRama,Kaggle Hat,787,2018,6,1,Friday
22463,2018-06-01,Sweden,KaggleRama,Kaggle Sticker,204,2018,6,1,Friday
22464,2018-06-02,Finland,KaggleMart,Kaggle Mug,211,2018,6,2,Saturday
22465,2018-06-02,Finland,KaggleMart,Kaggle Hat,503,2018,6,2,Saturday
22466,2018-06-02,Finland,KaggleMart,Kaggle Sticker,131,2018,6,2,Saturday
22467,2018-06-02,Finland,KaggleRama,Kaggle Mug,383,2018,6,2,Saturday
22468,2018-06-02,Finland,KaggleRama,Kaggle Hat,871,2018,6,2,Saturday
22469,2018-06-02,Finland,KaggleRama,Kaggle Sticker,218,2018,6,2,Saturday
22470,2018-06-02,Norway,KaggleMart,Kaggle Mug,357,2018,6,2,Saturday
22471,2018-06-02,Norway,KaggleMart,Kaggle Hat,784,2018,6,2,Saturday
22472,2018-06-02,Norway,KaggleMart,Kaggle Sticker,211,2018,6,2,Saturday
22473,2018-06-02,Norway,KaggleRama,Kaggle Mug,656,2018,6,2,Saturday
22475,2018-06-02,Norway,KaggleRama,Kaggle Sticker,378,2018,6,2,Saturday
22476,2018-06-02,Sweden,KaggleMart,Kaggle Mug,243,2018,6,2,Saturday
22477,2018-06-02,Sweden,KaggleMart,Kaggle Hat,539,2018,6,2,Saturday
22478,2018-06-02,Sweden,KaggleMart,Kaggle Sticker,136,2018,6,2,Saturday
22479,2018-06-02,Sweden,KaggleRama,Kaggle Mug,427,2018,6,2,Saturday
22481,2018-06-02,Sweden,KaggleRama,Kaggle Sticker,258,2018,6,2,Saturday
22482,2018-06-03,Finland,KaggleMart,Kaggle Mug,251,2018,6,3,Sunday
22483,2018-06-03,Finland,KaggleMart,Kaggle Hat,463,2018,6,3,Sunday
22484,2018-06-03,Finland,KaggleMart,Kaggle Sticker,112,2018,6,3,Sunday
22485,2018-06-03,Finland,KaggleRama,Kaggle Mug,379,2018,6,3,Sunday
22486,2018-06-03,Finland,KaggleRama,Kaggle Hat,791,2018,6,3,Sunday
22487,2018-06-03,Finland,KaggleRama,Kaggle Sticker,220,2018,6,3,Sunday
22488,2018-06-03,Norway,KaggleMart,Kaggle Mug,336,2018,6,3,Sunday
22489,2018-06-03,Norway,KaggleMart,Kaggle Hat,797,2018,6,3,Sunday
22490,2018-06-03,Norway,KaggleMart,Kaggle Sticker,210,2018,6,3,Sunday
22491,2018-06-03,Norway,KaggleRama,Kaggle Mug,671,2018,6,3,Sunday
22493,2018-06-03,Norway,KaggleRama,Kaggle Sticker,355,2018,6,3,Sunday
22494,2018-06-03,Sweden,KaggleMart,Kaggle Mug,237,2018,6,3,Sunday
22495,2018-06-03,Sweden,KaggleMart,Kaggle Hat,543,2018,6,3,Sunday
22496,2018-06-03,Sweden,KaggleMart,Kaggle Sticker,145,2018,6,3,Sunday
22497,2018-06-03,Sweden,KaggleRama,Kaggle Mug,401,2018,6,3,Sunday
22498,2018-06-03,Sweden,KaggleRama,Kaggle Hat,923,2018,6,3,Sunday
22499,2018-06-03,Sweden,KaggleRama,Kaggle Sticker,257,2018,6,3,Sunday
22500,2018-06-04,Finland,KaggleMart,Kaggle Mug,165,2018,6,4,Monday
22501,2018-06-04,Finland,KaggleMart,Kaggle Hat,403,2018,6,4,Monday
22502,2018-06-04,Finland,KaggleMart,Kaggle Sticker,101,2018,6,4,Monday
22503,2018-06-04,Finland,KaggleRama,Kaggle Mug,335,2018,6,4,Monday
22504,2018-06-04,Finland,KaggleRama,Kaggle Hat,653,2018,6,4,Monday
22505,2018-06-04,Finland,KaggleRama,Kaggle Sticker,177,2018,6,4,Monday
22506,2018-06-04,Norway,KaggleMart,Kaggle Mug,299,2018,6,4,Monday
22507,2018-06-04,Norway,KaggleMart,Kaggle Hat,677,2018,6,4,Monday
22508,2018-06-04,Norway,KaggleMart,Kaggle Sticker,159,2018,6,4,Monday
22509,2018-06-04,Norway,KaggleRama,Kaggle Mug,519,2018,6,4,Monday
22511,2018-06-04,Norway,KaggleRama,Kaggle Sticker,288,2018,6,4,Monday
22512,2018-06-04,Sweden,KaggleMart,Kaggle Mug,202,2018,6,4,Monday
22513,2018-06-04,Sweden,KaggleMart,Kaggle Hat,438,2018,6,4,Monday
22514,2018-06-04,Sweden,KaggleMart,Kaggle Sticker,119,2018,6,4,Monday
22515,2018-06-04,Sweden,KaggleRama,Kaggle Mug,321,2018,6,4,Monday
22516,2018-06-04,Sweden,KaggleRama,Kaggle Hat,815,2018,6,4,Monday
22517,2018-06-04,Sweden,KaggleRama,Kaggle Sticker,204,2018,6,4,Monday
22518,2018-06-05,Finland,KaggleMart,Kaggle Mug,169,2018,6,5,Tuesday
22519,2018-06-05,Finland,KaggleMart,Kaggle Hat,396,2018,6,5,Tuesday
22520,2018-06-05,Finland,KaggleMart,Kaggle Sticker,97,2018,6,5,Tuesday
22521,2018-06-05,Finland,KaggleRama,Kaggle Mug,345,2018,6,5,Tuesday
22522,2018-06-05,Finland,KaggleRama,Kaggle Hat,640,2018,6,5,Tuesday
22523,2018-06-05,Finland,KaggleRama,Kaggle Sticker,176,2018,6,5,Tuesday
22524,2018-06-05,Norway,KaggleMart,Kaggle Mug,280,2018,6,5,Tuesday
22525,2018-06-05,Norway,KaggleMart,Kaggle Hat,605,2018,6,5,Tuesday
22526,2018-06-05,Norway,KaggleMart,Kaggle Sticker,153,2018,6,5,Tuesday
22527,2018-06-05,Norway,KaggleRama,Kaggle Mug,525,2018,6,5,Tuesday
22529,2018-06-05,Norway,KaggleRama,Kaggle Sticker,293,2018,6,5,Tuesday
22530,2018-06-05,Sweden,KaggleMart,Kaggle Mug,195,2018,6,5,Tuesday
22531,2018-06-05,Sweden,KaggleMart,Kaggle Hat,407,2018,6,5,Tuesday
22532,2018-06-05,Sweden,KaggleMart,Kaggle Sticker,110,2018,6,5,Tuesday
22533,2018-06-05,Sweden,KaggleRama,Kaggle Mug,317,2018,6,5,Tuesday
22534,2018-06-05,Sweden,KaggleRama,Kaggle Hat,786,2018,6,5,Tuesday
22535,2018-06-05,Sweden,KaggleRama,Kaggle Sticker,214,2018,6,5,Tuesday
22536,2018-06-06,Finland,KaggleMart,Kaggle Mug,174,2018,6,6,Wednesday
22537,2018-06-06,Finland,KaggleMart,Kaggle Hat,424,2018,6,6,Wednesday
22538,2018-06-06,Finland,KaggleMart,Kaggle Sticker,98,2018,6,6,Wednesday
22539,2018-06-06,Finland,KaggleRama,Kaggle Mug,290,2018,6,6,Wednesday
22540,2018-06-06,Finland,KaggleRama,Kaggle Hat,650,2018,6,6,Wednesday
22541,2018-06-06,Finland,KaggleRama,Kaggle Sticker,180,2018,6,6,Wednesday
22542,2018-06-06,Norway,KaggleMart,Kaggle Mug,318,2018,6,6,Wednesday
22543,2018-06-06,Norway,KaggleMart,Kaggle Hat,657,2018,6,6,Wednesday
22544,2018-06-06,Norway,KaggleMart,Kaggle Sticker,162,2018,6,6,Wednesday
22545,2018-06-06,Norway,KaggleRama,Kaggle Mug,503,2018,6,6,Wednesday
22547,2018-06-06,Norway,KaggleRama,Kaggle Sticker,293,2018,6,6,Wednesday
22548,2018-06-06,Sweden,KaggleMart,Kaggle Mug,187,2018,6,6,Wednesday
22549,2018-06-06,Sweden,KaggleMart,Kaggle Hat,424,2018,6,6,Wednesday
22550,2018-06-06,Sweden,KaggleMart,Kaggle Sticker,112,2018,6,6,Wednesday
22551,2018-06-06,Sweden,KaggleRama,Kaggle Mug,331,2018,6,6,Wednesday
22552,2018-06-06,Sweden,KaggleRama,Kaggle Hat,731,2018,6,6,Wednesday
22553,2018-06-06,Sweden,KaggleRama,Kaggle Sticker,203,2018,6,6,Wednesday
22554,2018-06-07,Finland,KaggleMart,Kaggle Mug,173,2018,6,7,Thursday
22555,2018-06-07,Finland,KaggleMart,Kaggle Hat,393,2018,6,7,Thursday
22556,2018-06-07,Finland,KaggleMart,Kaggle Sticker,103,2018,6,7,Thursday
22557,2018-06-07,Finland,KaggleRama,Kaggle Mug,314,2018,6,7,Thursday
22558,2018-06-07,Finland,KaggleRama,Kaggle Hat,693,2018,6,7,Thursday
22559,2018-06-07,Finland,KaggleRama,Kaggle Sticker,185,2018,6,7,Thursday
22560,2018-06-07,Norway,KaggleMart,Kaggle Mug,289,2018,6,7,Thursday
22561,2018-06-07,Norway,KaggleMart,Kaggle Hat,580,2018,6,7,Thursday
22562,2018-06-07,Norway,KaggleMart,Kaggle Sticker,142,2018,6,7,Thursday
22563,2018-06-07,Norway,KaggleRama,Kaggle Mug,525,2018,6,7,Thursday
22565,2018-06-07,Norway,KaggleRama,Kaggle Sticker,302,2018,6,7,Thursday
22566,2018-06-07,Sweden,KaggleMart,Kaggle Mug,193,2018,6,7,Thursday
22567,2018-06-07,Sweden,KaggleMart,Kaggle Hat,450,2018,6,7,Thursday
22568,2018-06-07,Sweden,KaggleMart,Kaggle Sticker,119,2018,6,7,Thursday
22569,2018-06-07,Sweden,KaggleRama,Kaggle Mug,346,2018,6,7,Thursday
22570,2018-06-07,Sweden,KaggleRama,Kaggle Hat,723,2018,6,7,Thursday
22571,2018-06-07,Sweden,KaggleRama,Kaggle Sticker,211,2018,6,7,Thursday
22572,2018-06-08,Finland,KaggleMart,Kaggle Mug,181,2018,6,8,Friday
22573,2018-06-08,Finland,KaggleMart,Kaggle Hat,426,2018,6,8,Friday
22574,2018-06-08,Finland,KaggleMart,Kaggle Sticker,102,2018,6,8,Friday
22575,2018-06-08,Finland,KaggleRama,Kaggle Mug,314,2018,6,8,Friday
22576,2018-06-08,Finland,KaggleRama,Kaggle Hat,692,2018,6,8,Friday
22577,2018-06-08,Finland,KaggleRama,Kaggle Sticker,188,2018,6,8,Friday
22578,2018-06-08,Norway,KaggleMart,Kaggle Mug,303,2018,6,8,Friday
22579,2018-06-08,Norway,KaggleMart,Kaggle Hat,600,2018,6,8,Friday
22580,2018-06-08,Norway,KaggleMart,Kaggle Sticker,160,2018,6,8,Friday
22581,2018-06-08,Norway,KaggleRama,Kaggle Mug,559,2018,6,8,Friday
22583,2018-06-08,Norway,KaggleRama,Kaggle Sticker,297,2018,6,8,Friday
22584,2018-06-08,Sweden,KaggleMart,Kaggle Mug,241,2018,6,8,Friday
22585,2018-06-08,Sweden,KaggleMart,Kaggle Hat,517,2018,6,8,Friday
22586,2018-06-08,Sweden,KaggleMart,Kaggle Sticker,125,2018,6,8,Friday
22587,2018-06-08,Sweden,KaggleRama,Kaggle Mug,407,2018,6,8,Friday
22588,2018-06-08,Sweden,KaggleRama,Kaggle Hat,907,2018,6,8,Friday
22589,2018-06-08,Sweden,KaggleRama,Kaggle Sticker,216,2018,6,8,Friday
22590,2018-06-09,Finland,KaggleMart,Kaggle Mug,230,2018,6,9,Saturday
22591,2018-06-09,Finland,KaggleMart,Kaggle Hat,497,2018,6,9,Saturday
22592,2018-06-09,Finland,KaggleMart,Kaggle Sticker,138,2018,6,9,Saturday
22593,2018-06-09,Finland,KaggleRama,Kaggle Mug,350,2018,6,9,Saturday
22594,2018-06-09,Finland,KaggleRama,Kaggle Hat,772,2018,6,9,Saturday
22595,2018-06-09,Finland,KaggleRama,Kaggle Sticker,217,2018,6,9,Saturday
22596,2018-06-09,Norway,KaggleMart,Kaggle Mug,339,2018,6,9,Saturday
22597,2018-06-09,Norway,KaggleMart,Kaggle Hat,800,2018,6,9,Saturday
22598,2018-06-09,Norway,KaggleMart,Kaggle Sticker,210,2018,6,9,Saturday
22599,2018-06-09,Norway,KaggleRama,Kaggle Mug,575,2018,6,9,Saturday
22601,2018-06-09,Norway,KaggleRama,Kaggle Sticker,347,2018,6,9,Saturday
22602,2018-06-09,Sweden,KaggleMart,Kaggle Mug,246,2018,6,9,Saturday
22603,2018-06-09,Sweden,KaggleMart,Kaggle Hat,589,2018,6,9,Saturday
22604,2018-06-09,Sweden,KaggleMart,Kaggle Sticker,154,2018,6,9,Saturday
22605,2018-06-09,Sweden,KaggleRama,Kaggle Mug,489,2018,6,9,Saturday
22607,2018-06-09,Sweden,KaggleRama,Kaggle Sticker,275,2018,6,9,Saturday
22608,2018-06-10,Finland,KaggleMart,Kaggle Mug,228,2018,6,10,Sunday
22609,2018-06-10,Finland,KaggleMart,Kaggle Hat,479,2018,6,10,Sunday
22610,2018-06-10,Finland,KaggleMart,Kaggle Sticker,145,2018,6,10,Sunday
22611,2018-06-10,Finland,KaggleRama,Kaggle Mug,392,2018,6,10,Sunday
22612,2018-06-10,Finland,KaggleRama,Kaggle Hat,840,2018,6,10,Sunday
22613,2018-06-10,Finland,KaggleRama,Kaggle Sticker,218,2018,6,10,Sunday
22614,2018-06-10,Norway,KaggleMart,Kaggle Mug,373,2018,6,10,Sunday
22615,2018-06-10,Norway,KaggleMart,Kaggle Hat,811,2018,6,10,Sunday
22616,2018-06-10,Norway,KaggleMart,Kaggle Sticker,183,2018,6,10,Sunday
22617,2018-06-10,Norway,KaggleRama,Kaggle Mug,563,2018,6,10,Sunday
22619,2018-06-10,Norway,KaggleRama,Kaggle Sticker,354,2018,6,10,Sunday
22620,2018-06-10,Sweden,KaggleMart,Kaggle Mug,278,2018,6,10,Sunday
22621,2018-06-10,Sweden,KaggleMart,Kaggle Hat,596,2018,6,10,Sunday
22622,2018-06-10,Sweden,KaggleMart,Kaggle Sticker,167,2018,6,10,Sunday
22623,2018-06-10,Sweden,KaggleRama,Kaggle Mug,478,2018,6,10,Sunday
22625,2018-06-10,Sweden,KaggleRama,Kaggle Sticker,289,2018,6,10,Sunday
22626,2018-06-11,Finland,KaggleMart,Kaggle Mug,172,2018,6,11,Monday
22627,2018-06-11,Finland,KaggleMart,Kaggle Hat,390,2018,6,11,Monday
22628,2018-06-11,Finland,KaggleMart,Kaggle Sticker,105,2018,6,11,Monday
22629,2018-06-11,Finland,KaggleRama,Kaggle Mug,322,2018,6,11,Monday
22630,2018-06-11,Finland,KaggleRama,Kaggle Hat,627,2018,6,11,Monday
22631,2018-06-11,Finland,KaggleRama,Kaggle Sticker,188,2018,6,11,Monday
22632,2018-06-11,Norway,KaggleMart,Kaggle Mug,248,2018,6,11,Monday
22633,2018-06-11,Norway,KaggleMart,Kaggle Hat,638,2018,6,11,Monday
22634,2018-06-11,Norway,KaggleMart,Kaggle Sticker,163,2018,6,11,Monday
22635,2018-06-11,Norway,KaggleRama,Kaggle Mug,557,2018,6,11,Monday
22637,2018-06-11,Norway,KaggleRama,Kaggle Sticker,284,2018,6,11,Monday
22638,2018-06-11,Sweden,KaggleMart,Kaggle Mug,226,2018,6,11,Monday
22639,2018-06-11,Sweden,KaggleMart,Kaggle Hat,483,2018,6,11,Monday
22640,2018-06-11,Sweden,KaggleMart,Kaggle Sticker,124,2018,6,11,Monday
22641,2018-06-11,Sweden,KaggleRama,Kaggle Mug,377,2018,6,11,Monday
22642,2018-06-11,Sweden,KaggleRama,Kaggle Hat,853,2018,6,11,Monday
22643,2018-06-11,Sweden,KaggleRama,Kaggle Sticker,227,2018,6,11,Monday
22644,2018-06-12,Finland,KaggleMart,Kaggle Mug,167,2018,6,12,Tuesday
22645,2018-06-12,Finland,KaggleMart,Kaggle Hat,348,2018,6,12,Tuesday
22646,2018-06-12,Finland,KaggleMart,Kaggle Sticker,103,2018,6,12,Tuesday
22647,2018-06-12,Finland,KaggleRama,Kaggle Mug,341,2018,6,12,Tuesday
22648,2018-06-12,Finland,KaggleRama,Kaggle Hat,706,2018,6,12,Tuesday
22649,2018-06-12,Finland,KaggleRama,Kaggle Sticker,189,2018,6,12,Tuesday
22650,2018-06-12,Norway,KaggleMart,Kaggle Mug,290,2018,6,12,Tuesday
22651,2018-06-12,Norway,KaggleMart,Kaggle Hat,596,2018,6,12,Tuesday
22652,2018-06-12,Norway,KaggleMart,Kaggle Sticker,169,2018,6,12,Tuesday
22653,2018-06-12,Norway,KaggleRama,Kaggle Mug,543,2018,6,12,Tuesday
22655,2018-06-12,Norway,KaggleRama,Kaggle Sticker,313,2018,6,12,Tuesday
22656,2018-06-12,Sweden,KaggleMart,Kaggle Mug,194,2018,6,12,Tuesday
22657,2018-06-12,Sweden,KaggleMart,Kaggle Hat,454,2018,6,12,Tuesday
22658,2018-06-12,Sweden,KaggleMart,Kaggle Sticker,119,2018,6,12,Tuesday
22659,2018-06-12,Sweden,KaggleRama,Kaggle Mug,343,2018,6,12,Tuesday
22660,2018-06-12,Sweden,KaggleRama,Kaggle Hat,802,2018,6,12,Tuesday
22661,2018-06-12,Sweden,KaggleRama,Kaggle Sticker,210,2018,6,12,Tuesday
22662,2018-06-13,Finland,KaggleMart,Kaggle Mug,172,2018,6,13,Wednesday
22663,2018-06-13,Finland,KaggleMart,Kaggle Hat,389,2018,6,13,Wednesday
22664,2018-06-13,Finland,KaggleMart,Kaggle Sticker,107,2018,6,13,Wednesday
22665,2018-06-13,Finland,KaggleRama,Kaggle Mug,312,2018,6,13,Wednesday
22666,2018-06-13,Finland,KaggleRama,Kaggle Hat,638,2018,6,13,Wednesday
22667,2018-06-13,Finland,KaggleRama,Kaggle Sticker,175,2018,6,13,Wednesday
22668,2018-06-13,Norway,KaggleMart,Kaggle Mug,290,2018,6,13,Wednesday
22669,2018-06-13,Norway,KaggleMart,Kaggle Hat,661,2018,6,13,Wednesday
22670,2018-06-13,Norway,KaggleMart,Kaggle Sticker,178,2018,6,13,Wednesday
22671,2018-06-13,Norway,KaggleRama,Kaggle Mug,486,2018,6,13,Wednesday
22673,2018-06-13,Norway,KaggleRama,Kaggle Sticker,289,2018,6,13,Wednesday
22674,2018-06-13,Sweden,KaggleMart,Kaggle Mug,193,2018,6,13,Wednesday
22675,2018-06-13,Sweden,KaggleMart,Kaggle Hat,441,2018,6,13,Wednesday
22676,2018-06-13,Sweden,KaggleMart,Kaggle Sticker,124,2018,6,13,Wednesday
22677,2018-06-13,Sweden,KaggleRama,Kaggle Mug,388,2018,6,13,Wednesday
22678,2018-06-13,Sweden,KaggleRama,Kaggle Hat,865,2018,6,13,Wednesday
22679,2018-06-13,Sweden,KaggleRama,Kaggle Sticker,199,2018,6,13,Wednesday
22680,2018-06-14,Finland,KaggleMart,Kaggle Mug,173,2018,6,14,Thursday
22681,2018-06-14,Finland,KaggleMart,Kaggle Hat,371,2018,6,14,Thursday
22682,2018-06-14,Finland,KaggleMart,Kaggle Sticker,99,2018,6,14,Thursday
22683,2018-06-14,Finland,KaggleRama,Kaggle Mug,285,2018,6,14,Thursday
22684,2018-06-14,Finland,KaggleRama,Kaggle Hat,686,2018,6,14,Thursday
22685,2018-06-14,Finland,KaggleRama,Kaggle Sticker,170,2018,6,14,Thursday
22686,2018-06-14,Norway,KaggleMart,Kaggle Mug,280,2018,6,14,Thursday
22687,2018-06-14,Norway,KaggleMart,Kaggle Hat,627,2018,6,14,Thursday
22688,2018-06-14,Norway,KaggleMart,Kaggle Sticker,174,2018,6,14,Thursday
22689,2018-06-14,Norway,KaggleRama,Kaggle Mug,468,2018,6,14,Thursday
22691,2018-06-14,Norway,KaggleRama,Kaggle Sticker,274,2018,6,14,Thursday
22692,2018-06-14,Sweden,KaggleMart,Kaggle Mug,203,2018,6,14,Thursday
22693,2018-06-14,Sweden,KaggleMart,Kaggle Hat,460,2018,6,14,Thursday
22694,2018-06-14,Sweden,KaggleMart,Kaggle Sticker,120,2018,6,14,Thursday
22695,2018-06-14,Sweden,KaggleRama,Kaggle Mug,347,2018,6,14,Thursday
22696,2018-06-14,Sweden,KaggleRama,Kaggle Hat,759,2018,6,14,Thursday
22697,2018-06-14,Sweden,KaggleRama,Kaggle Sticker,185,2018,6,14,Thursday
22698,2018-06-15,Finland,KaggleMart,Kaggle Mug,191,2018,6,15,Friday
22699,2018-06-15,Finland,KaggleMart,Kaggle Hat,394,2018,6,15,Friday
22700,2018-06-15,Finland,KaggleMart,Kaggle Sticker,105,2018,6,15,Friday
22701,2018-06-15,Finland,KaggleRama,Kaggle Mug,294,2018,6,15,Friday
22702,2018-06-15,Finland,KaggleRama,Kaggle Hat,687,2018,6,15,Friday
22703,2018-06-15,Finland,KaggleRama,Kaggle Sticker,215,2018,6,15,Friday
22704,2018-06-15,Norway,KaggleMart,Kaggle Mug,291,2018,6,15,Friday
22705,2018-06-15,Norway,KaggleMart,Kaggle Hat,655,2018,6,15,Friday
22706,2018-06-15,Norway,KaggleMart,Kaggle Sticker,197,2018,6,15,Friday
22707,2018-06-15,Norway,KaggleRama,Kaggle Mug,553,2018,6,15,Friday
22709,2018-06-15,Norway,KaggleRama,Kaggle Sticker,299,2018,6,15,Friday
22710,2018-06-15,Sweden,KaggleMart,Kaggle Mug,189,2018,6,15,Friday
22711,2018-06-15,Sweden,KaggleMart,Kaggle Hat,435,2018,6,15,Friday
22712,2018-06-15,Sweden,KaggleMart,Kaggle Sticker,119,2018,6,15,Friday
22713,2018-06-15,Sweden,KaggleRama,Kaggle Mug,346,2018,6,15,Friday
22714,2018-06-15,Sweden,KaggleRama,Kaggle Hat,778,2018,6,15,Friday
22715,2018-06-15,Sweden,KaggleRama,Kaggle Sticker,207,2018,6,15,Friday
22716,2018-06-16,Finland,KaggleMart,Kaggle Mug,202,2018,6,16,Saturday
22717,2018-06-16,Finland,KaggleMart,Kaggle Hat,480,2018,6,16,Saturday
22718,2018-06-16,Finland,KaggleMart,Kaggle Sticker,131,2018,6,16,Saturday
22719,2018-06-16,Finland,KaggleRama,Kaggle Mug,351,2018,6,16,Saturday
22720,2018-06-16,Finland,KaggleRama,Kaggle Hat,810,2018,6,16,Saturday
22721,2018-06-16,Finland,KaggleRama,Kaggle Sticker,246,2018,6,16,Saturday
22722,2018-06-16,Norway,KaggleMart,Kaggle Mug,337,2018,6,16,Saturday
22723,2018-06-16,Norway,KaggleMart,Kaggle Hat,816,2018,6,16,Saturday
22724,2018-06-16,Norway,KaggleMart,Kaggle Sticker,208,2018,6,16,Saturday
22725,2018-06-16,Norway,KaggleRama,Kaggle Mug,575,2018,6,16,Saturday
22727,2018-06-16,Norway,KaggleRama,Kaggle Sticker,354,2018,6,16,Saturday
22728,2018-06-16,Sweden,KaggleMart,Kaggle Mug,232,2018,6,16,Saturday
22729,2018-06-16,Sweden,KaggleMart,Kaggle Hat,540,2018,6,16,Saturday
22730,2018-06-16,Sweden,KaggleMart,Kaggle Sticker,133,2018,6,16,Saturday
22731,2018-06-16,Sweden,KaggleRama,Kaggle Mug,434,2018,6,16,Saturday
22732,2018-06-16,Sweden,KaggleRama,Kaggle Hat,886,2018,6,16,Saturday
22733,2018-06-16,Sweden,KaggleRama,Kaggle Sticker,240,2018,6,16,Saturday
22734,2018-06-17,Finland,KaggleMart,Kaggle Mug,245,2018,6,17,Sunday
22735,2018-06-17,Finland,KaggleMart,Kaggle Hat,480,2018,6,17,Sunday
22736,2018-06-17,Finland,KaggleMart,Kaggle Sticker,131,2018,6,17,Sunday
22737,2018-06-17,Finland,KaggleRama,Kaggle Mug,367,2018,6,17,Sunday
22738,2018-06-17,Finland,KaggleRama,Kaggle Hat,881,2018,6,17,Sunday
22739,2018-06-17,Finland,KaggleRama,Kaggle Sticker,221,2018,6,17,Sunday
22740,2018-06-17,Norway,KaggleMart,Kaggle Mug,363,2018,6,17,Sunday
